ID_Venda;ID_Cliente;ID_Cidade;ID_Produto;Data;Preco_Unitario;Quantidade;Receita_Total
3112;276;7;3;27/03/2022;156;8;1248
3113;179;6;1;12/12/2024;246;18;4428
3114;492;9;7;08/05/2023;352;17;5984
3115;917;1;17;14/07/2024;231;9;2079
3116;684;2;8;24/02/2022;479;11;5269
3117;99;6;3;17/06/2025;15;13;195
3118;33;4;14;26/08/2024;354;14;4956
3119;488;8;19;15/12/2022;179;3;537
3120;435;2;5;15/05/2024;386;3;1158
3121;19;4;2;09/01/2022;326;11;3586
3122;141;1;9;09/10/2025;132;9;1188
3123;983;7;2;19/06/2024;188;13;2444
3124;609;5;5;14/08/2025;434;9;3906
3125;781;5;19;09/01/2024;307;2;614
3126;863;6;1;30/09/2025;466;4;1864
3127;819;1;17;18/10/2023;31;19;589
3128;217;5;4;07/10/2025;67;15;1005
3129;892;7;7;02/01/2024;14;13;182
3130;536;3;15;02/10/2022;212;4;848
3131;528;6;9;15/06/2025;135;8;1080
3132;870;9;13;27/04/2022;376;13;4888
3133;508;9;14;02/01/2025;120;20;2400
3134;584;3;18;08/06/2023;34;1;34
3135;222;4;6;17/09/2023;432;5;2160
3136;137;7;5;05/07/2023;293;18;5274
3137;368;3;14;16/01/2024;305;10;3050
3138;28;7;12;26/11/2025;59;18;1062
3139;628;3;8;19/09/2022;102;11;1122
3140;477;4;20;01/11/2024;405;1;405
3141;346;5;7;27/10/2023;357;5;1785
3142;477;6;6;11/04/2022;235;19;4465
3143;665;7;8;15/08/2023;160;19;3040
3144;405;3;2;23/08/2025;307;16;4912
3145;44;4;18;25/02/2025;215;10;2150
3146;805;6;17;26/08/2022;309;12;3708
3147;435;8;6;26/08/2023;448;8;3584
3148;706;9;13;24/07/2025;23;6;138
3149;342;2;4;28/11/2025;275;19;5225
3150;734;7;14;01/04/2023;220;6;1320
3151;23;3;9;07/04/2023;142;11;1562
3152;424;2;17;20/07/2022;421;15;6315
3153;894;7;20;28/12/2025;355;6;2130
3154;895;6;10;02/02/2023;191;13;2483
3155;944;8;8;26/07/2025;369;12;4428
3156;225;3;20;22/12/2023;32;11;352
3157;314;7;9;12/03/2022;206;6;1236
3158;947;6;6;20/04/2024;271;7;1897
3159;669;3;6;21/11/2022;337;13;4381
3160;291;3;18;13/11/2025;165;4;660
3161;265;6;5;07/08/2025;342;17;5814
3162;673;6;20;22/08/2022;152;5;760
3163;894;1;20;28/09/2022;74;16;1184
3164;412;1;6;24/01/2022;268;4;1072
3165;514;2;20;02/07/2024;177;16;2832
3166;1000;9;17;06/03/2022;92;4;368
3167;336;2;19;26/08/2023;225;14;3150
3168;56;2;9;09/02/2023;159;7;1113
3169;810;8;2;14/01/2023;384;14;5376
3170;557;3;2;09/09/2022;116;20;2320
3171;560;2;4;07/04/2024;370;14;5180
3172;174;4;17;26/02/2023;411;18;7398
3173;553;3;7;10/11/2025;187;1;187
3174;150;2;5;16/02/2025;480;11;5280
3175;694;9;3;14/06/2024;319;5;1595
3176;747;2;13;05/08/2025;281;12;3372
3177;265;7;13;15/09/2024;73;13;949
3178;227;4;13;07/01/2024;335;4;1340
3179;478;5;11;13/03/2023;176;20;3520
3180;305;6;10;28/01/2023;25;10;250
3181;956;4;20;10/04/2025;127;8;1016
3182;49;2;10;05/07/2025;426;6;2556
3183;285;3;3;11/01/2023;121;8;968
3184;622;6;18;07/03/2023;24;8;192
3185;676;9;15;11/08/2022;368;2;736
3186;847;4;18;25/11/2025;482;5;2410
3187;455;1;15;31/07/2024;30;1;30
3188;164;1;17;30/03/2025;164;11;1804
3189;963;8;12;02/10/2022;365;5;1825
3190;762;7;16;14/05/2025;396;19;7524
3191;537;8;18;27/11/2024;317;11;3487
3192;899;5;18;16/10/2025;317;19;6023
3193;886;8;8;02/05/2023;298;9;2682
3194;819;6;12;01/02/2023;448;3;1344
3195;454;8;5;24/11/2023;348;19;6612
3196;829;9;6;11/06/2023;90;17;1530
3197;3;3;7;19/01/2023;97;10;970
3198;998;6;11;30/07/2024;12;6;72
3199;212;7;13;02/08/2024;180;20;3600
3200;244;6;8;21/04/2022;319;6;1914
3201;349;1;14;11/03/2024;288;18;5184
3202;1000;3;19;06/08/2022;55;17;935
3203;603;3;3;29/04/2025;272;10;2720
3204;873;8;17;02/07/2022;277;8;2216
3205;729;4;7;25/07/2023;322;18;5796
3206;288;7;6;30/12/2023;291;2;582
3207;606;7;12;18/01/2024;308;9;2772
3208;825;5;8;22/09/2025;193;19;3667
3209;178;4;7;28/01/2025;314;14;4396
3210;708;7;17;12/02/2025;48;20;960
3211;40;5;7;18/08/2022;131;1;131
3212;454;3;13;01/08/2024;465;2;930
3213;801;9;12;28/10/2023;479;6;2874
3214;495;3;20;02/07/2025;73;20;1460
3215;214;8;5;12/01/2022;397;12;4764
3216;804;7;1;28/03/2025;95;2;190
3217;801;9;4;06/04/2025;87;9;783
3218;529;4;7;29/05/2025;449;17;7633
3219;592;3;8;02/07/2025;57;1;57
3220;736;9;16;29/03/2022;204;14;2856
3221;809;4;9;25/03/2024;256;2;512
3222;653;9;7;29/05/2022;211;1;211
3223;437;7;17;17/03/2023;336;3;1008
3224;840;8;6;15/05/2024;38;20;760
3225;489;5;20;03/05/2024;266;12;3192
3226;832;1;8;03/10/2025;267;11;2937
3227;860;1;19;30/08/2023;349;6;2094
3228;994;6;17;19/07/2025;422;20;8440
3229;730;8;2;13/04/2025;270;19;5130
3230;679;5;9;11/11/2025;174;1;174
3231;54;4;18;07/09/2024;166;16;2656
3232;279;9;14;21/10/2025;195;18;3510
3233;9;9;6;25/03/2023;226;16;3616
3234;879;9;16;24/11/2024;283;16;4528
3235;715;3;6;08/07/2022;202;6;1212
3236;18;9;9;09/04/2022;214;11;2354
3237;862;3;17;09/08/2024;95;15;1425
3238;998;6;19;03/11/2023;466;2;932
3239;551;3;19;03/05/2023;361;3;1083
3240;941;2;5;03/01/2025;282;18;5076
3241;826;6;4;22/10/2025;162;1;162
3242;359;1;10;02/06/2024;330;10;3300
3243;890;1;20;07/03/2022;77;11;847
3244;971;4;18;23/10/2025;77;7;539
3245;549;4;16;12/02/2023;275;16;4400
3246;517;9;15;25/08/2025;128;14;1792
3247;385;5;9;25/02/2024;256;7;1792
3248;299;8;12;08/02/2022;236;15;3540
3249;227;9;19;18/09/2024;23;19;437
3250;507;8;1;18/02/2023;322;1;322
3251;993;9;18;11/12/2022;357;10;3570
3252;770;6;13;24/10/2025;351;9;3159
3253;747;9;5;23/12/2024;363;1;363
3254;470;5;19;12/06/2025;285;8;2280
3255;643;8;20;10/08/2024;300;2;600
3256;785;4;9;02/01/2023;383;5;1915
3257;198;5;20;27/07/2023;428;10;4280
3258;790;1;14;10/06/2022;279;15;4185
3259;214;3;11;27/09/2024;422;11;4642
3260;931;8;1;10/12/2023;150;2;300
3261;410;4;16;18/03/2024;158;3;474
3262;494;4;11;09/11/2025;344;10;3440
3263;33;5;8;24/12/2025;433;7;3031
3264;870;3;14;21/11/2024;77;2;154
3265;791;5;11;07/11/2023;83;18;1494
3266;405;6;2;25/07/2023;306;12;3672
3267;935;2;14;29/01/2022;378;19;7182
3268;231;2;19;11/01/2022;269;12;3228
3269;973;1;14;19/08/2022;269;11;2959
3270;729;9;17;13/11/2022;10;20;200
3271;581;6;5;15/03/2025;357;18;6426
3272;447;7;1;03/03/2022;289;6;1734
3273;627;6;11;04/05/2025;218;17;3706
3274;982;3;4;13/07/2022;355;1;355
3275;240;6;13;25/03/2025;56;7;392
3276;365;1;10;13/02/2023;35;20;700
3277;456;9;9;03/01/2023;197;14;2758
3278;580;8;15;17/03/2025;300;13;3900
3279;101;9;9;12/04/2024;26;17;442
3280;505;3;3;03/03/2025;331;18;5958
3281;623;7;5;10/06/2023;237;6;1422
3282;668;6;17;15/09/2022;183;18;3294
3283;929;3;14;27/01/2024;298;12;3576
3284;641;2;2;15/06/2022;235;8;1880
3285;228;6;4;25/12/2024;268;19;5092
3286;303;5;9;08/06/2022;66;13;858
3287;904;9;16;17/10/2023;229;6;1374
3288;654;2;16;08/02/2022;156;10;1560
3289;194;6;5;29/07/2024;163;20;3260
3290;754;3;1;10/01/2022;135;17;2295
3291;669;9;11;01/04/2022;336;9;3024
3292;136;1;14;12/02/2025;477;9;4293
3293;869;4;7;21/07/2022;125;10;1250
3294;600;8;15;02/06/2024;11;16;176
3295;461;3;1;24/11/2024;262;5;1310
3296;680;1;18;05/09/2022;388;8;3104
3297;93;1;8;30/04/2023;205;5;1025
3298;222;5;7;05/07/2025;52;6;312
3299;106;6;20;19/07/2022;296;19;5624
3300;360;1;2;19/07/2023;220;19;4180
3301;657;5;13;30/11/2023;61;16;976
3302;214;2;14;10/06/2024;360;2;720
3303;776;6;1;08/08/2025;318;16;5088
3304;628;1;20;02/08/2023;378;17;6426
3305;640;3;17;24/01/2025;381;9;3429
3306;900;6;20;25/09/2025;99;20;1980
3307;566;8;1;11/08/2025;492;11;5412
3308;142;8;20;24/02/2023;146;8;1168
3309;348;5;4;04/05/2022;131;17;2227
3310;252;5;15;29/04/2022;330;16;5280
3311;244;5;5;14/01/2023;309;6;1854
3312;63;6;16;06/11/2025;181;7;1267
3313;433;4;1;25/05/2024;160;7;1120
3314;431;3;20;08/04/2022;60;10;600
3315;801;7;10;09/03/2023;94;2;188
3316;989;2;10;21/07/2024;348;10;3480
3317;505;8;1;24/05/2023;109;9;981
3318;423;6;1;18/08/2022;477;19;9063
3319;593;9;12;25/01/2022;199;13;2587
3320;137;2;11;02/06/2024;347;16;5552
3321;156;6;17;04/02/2025;202;10;2020
3322;695;2;2;16/09/2023;274;17;4658
3323;783;9;19;06/05/2022;474;11;5214
3324;185;3;8;11/01/2023;220;16;3520
3325;436;3;20;19/10/2024;447;2;894
3326;984;3;4;20/08/2024;332;12;3984
3327;316;7;8;28/05/2022;144;16;2304
3328;489;8;19;28/03/2022;172;5;860
3329;346;9;3;12/08/2022;470;19;8930
3330;964;7;20;04/05/2024;204;5;1020
3331;930;7;7;26/01/2025;20;20;400
3332;23;6;20;12/02/2023;318;17;5406
3333;857;5;8;26/09/2024;37;17;629
3334;571;8;2;22/03/2023;415;8;3320
3335;470;4;12;21/10/2024;86;10;860
3336;820;7;13;11/05/2023;151;20;3020
3337;539;8;2;04/10/2023;356;18;6408
3338;908;4;12;04/11/2025;457;6;2742
3339;757;8;16;28/07/2025;372;5;1860
3340;575;8;14;13/02/2022;376;8;3008
3341;644;3;5;11/12/2023;436;10;4360
3342;304;7;2;22/03/2022;217;3;651
3343;128;3;11;05/02/2024;406;7;2842
3344;616;5;8;20/09/2023;145;18;2610
3345;154;6;5;15/01/2022;86;15;1290
3346;921;2;8;29/11/2022;433;10;4330
3347;285;6;4;12/12/2023;400;18;7200
3348;957;5;2;14/12/2023;130;8;1040
3349;975;8;16;02/06/2025;10;5;50
3350;748;2;14;21/02/2025;218;7;1526
3351;580;2;4;19/09/2022;298;2;596
3352;591;9;4;05/09/2025;19;12;228
3353;59;5;12;12/03/2023;24;1;24
3354;870;6;6;26/01/2023;287;13;3731
3355;600;6;12;05/03/2025;349;4;1396
3356;628;5;7;19/05/2022;433;7;3031
3357;516;2;19;22/06/2025;98;8;784
3358;330;5;18;08/02/2025;89;19;1691
3359;973;5;14;06/02/2022;407;10;4070
3360;765;4;16;30/04/2023;300;7;2100
3361;915;4;18;03/07/2024;495;10;4950
3362;97;1;6;23/03/2023;287;2;574
3363;701;7;5;13/10/2025;119;2;238
3364;930;8;17;28/04/2022;44;1;44
3365;108;6;5;17/12/2023;126;15;1890
3366;182;3;15;31/08/2023;278;9;2502
3367;983;7;7;29/03/2023;450;18;8100
3368;743;1;3;23/03/2023;238;14;3332
3369;893;2;16;06/05/2025;159;16;2544
3370;980;9;7;23/05/2023;93;17;1581
3371;144;2;3;25/03/2025;323;17;5491
3372;640;3;4;10/04/2024;21;14;294
3373;108;2;6;06/03/2023;68;9;612
3374;66;6;7;11/07/2025;449;8;3592
3375;395;3;3;19/04/2023;26;15;390
3376;28;3;5;28/11/2023;190;12;2280
3377;444;8;13;26/08/2023;71;10;710
3378;605;6;20;22/10/2024;51;15;765
3379;623;8;19;05/01/2022;446;18;8028
3380;563;2;1;28/07/2023;219;16;3504
3381;873;6;5;27/09/2022;325;19;6175
3382;276;8;2;24/03/2023;47;6;282
3383;328;3;18;24/04/2023;158;16;2528
3384;206;1;5;05/10/2023;438;7;3066
3385;810;9;18;29/09/2024;311;12;3732
3386;11;1;14;01/06/2022;414;7;2898
3387;350;4;5;19/08/2022;177;10;1770
3388;50;6;8;04/07/2022;168;12;2016
3389;9;8;11;03/12/2024;432;3;1296
3390;667;1;5;06/09/2023;403;16;6448
3391;956;1;8;10/02/2025;368;10;3680
3392;519;4;19;17/11/2022;279;8;2232
3393;308;4;7;16/01/2025;156;10;1560
3394;520;3;18;20/10/2022;93;19;1767
3395;433;4;5;30/04/2025;143;14;2002
3396;657;9;18;05/10/2022;27;3;81
3397;949;4;4;28/06/2023;211;18;3798
3398;128;7;4;28/12/2024;299;15;4485
3399;57;9;20;25/05/2025;75;17;1275
3400;311;9;17;04/01/2022;42;13;546
3401;767;9;18;02/09/2025;334;9;3006
3402;387;4;15;07/05/2022;35;2;70
3403;661;5;13;11/01/2024;413;10;4130
3404;468;5;15;02/06/2023;26;14;364
3405;585;1;5;13/01/2025;247;4;988
3406;252;8;2;26/10/2024;183;19;3477
3407;364;6;7;05/09/2024;201;13;2613
3408;719;8;12;19/07/2025;151;19;2869
3409;547;3;16;20/05/2022;222;12;2664
3410;686;5;7;04/05/2023;303;2;606
3411;410;7;10;05/01/2024;26;12;312
3412;428;8;14;05/02/2024;457;7;3199
3413;603;6;5;19/12/2024;343;7;2401
3414;2;1;18;25/08/2025;403;12;4836
3415;445;6;3;14/01/2022;407;17;6919
3416;900;2;3;24/05/2023;355;2;710
3417;742;7;1;30/03/2022;399;18;7182
3418;325;2;14;27/01/2023;223;3;669
3419;440;7;7;18/11/2022;317;1;317
3420;771;3;2;07/10/2024;260;2;520
3421;38;4;6;18/07/2023;382;12;4584
3422;993;8;3;12/01/2024;87;12;1044
3423;965;3;8;03/09/2025;112;9;1008
3424;458;4;18;12/03/2025;251;12;3012
3425;954;8;2;10/07/2022;198;7;1386
3426;916;9;12;03/12/2022;66;17;1122
3427;964;6;3;07/11/2022;69;19;1311
3428;804;6;14;31/12/2023;468;19;8892
3429;188;6;19;11/09/2023;90;8;720
3430;45;8;1;10/09/2024;54;14;756
3431;829;9;7;14/12/2022;170;16;2720
3432;996;9;20;27/08/2025;322;6;1932
3433;845;8;15;08/05/2024;179;5;895
3434;169;8;15;08/08/2025;140;2;280
3435;151;9;6;13/02/2025;81;18;1458
3436;66;3;15;05/05/2022;142;4;568
3437;606;7;4;08/02/2022;363;17;6171
3438;788;4;12;03/12/2024;420;19;7980
3439;298;2;8;02/12/2023;404;15;6060
3440;649;3;17;13/04/2022;472;17;8024
3441;217;6;3;07/08/2025;326;19;6194
3442;666;9;7;14/10/2024;290;19;5510
3443;242;5;15;04/05/2024;138;7;966
3444;175;5;4;29/05/2022;97;14;1358
3445;227;6;12;10/01/2022;224;18;4032
3446;221;9;14;25/12/2025;144;19;2736
3447;703;8;2;08/10/2024;385;9;3465
3448;552;5;15;31/08/2025;451;20;9020
3449;142;9;13;31/12/2025;164;1;164
3450;469;5;7;27/06/2024;386;4;1544
3451;493;9;2;29/08/2025;489;15;7335
3452;192;6;9;23/11/2023;394;3;1182
3453;740;2;16;27/08/2025;123;13;1599
3454;34;5;13;10/12/2024;471;17;8007
3455;15;2;11;03/02/2023;478;13;6214
3456;688;1;6;13/09/2023;142;8;1136
3457;506;2;7;19/06/2024;304;16;4864
3458;901;1;10;12/07/2023;170;7;1190
3459;620;1;12;16/03/2025;464;16;7424
3460;450;4;15;29/05/2022;418;3;1254
3461;109;9;19;15/06/2023;306;6;1836
3462;265;7;14;01/11/2025;200;7;1400
3463;416;1;15;24/05/2023;490;13;6370
3464;226;9;2;24/11/2024;62;16;992
3465;691;6;17;10/04/2024;146;8;1168
3466;634;1;2;19/06/2025;48;17;816
3467;974;9;18;13/08/2022;497;10;4970
3468;214;5;9;16/11/2025;168;16;2688
3469;192;8;19;07/07/2022;72;1;72
3470;172;9;14;23/01/2025;99;18;1782
3471;289;4;18;14/05/2024;480;20;9600
3472;897;9;7;03/04/2023;220;12;2640
3473;98;7;6;26/10/2022;25;11;275
3474;968;1;12;01/08/2025;458;10;4580
3475;701;6;12;22/04/2024;218;15;3270
3476;99;9;7;26/04/2022;431;5;2155
3477;447;5;14;17/05/2022;35;15;525
3478;745;4;2;26/02/2023;452;9;4068
3479;231;2;17;18/05/2025;42;10;420
3480;15;1;20;27/10/2023;463;6;2778
3481;272;1;14;04/08/2022;327;19;6213
3482;243;2;13;25/11/2023;431;20;8620
3483;35;2;20;15/09/2024;476;4;1904
3484;146;5;15;05/10/2025;195;15;2925
3485;414;4;18;12/04/2022;88;12;1056
3486;659;9;15;25/01/2023;221;19;4199
3487;611;9;6;25/09/2025;34;15;510
3488;353;6;3;04/02/2023;26;2;52
3489;208;8;14;01/03/2024;488;11;5368
3490;974;4;7;18/07/2023;397;1;397
3491;167;8;8;25/05/2024;86;4;344
3492;593;1;7;18/07/2025;46;15;690
3493;481;6;4;17/03/2022;470;17;7990
3494;597;1;19;25/10/2023;498;5;2490
3495;509;9;2;24/10/2022;127;11;1397
3496;399;1;9;28/08/2022;17;20;340
3497;390;3;11;07/03/2024;460;4;1840
3498;462;6;19;03/07/2022;184;13;2392
3499;955;6;12;25/06/2023;320;18;5760
3500;887;4;12;10/11/2022;244;11;2684
3501;746;8;10;30/06/2022;255;8;2040
3502;343;7;16;27/08/2022;468;16;7488
3503;525;4;19;06/01/2024;457;5;2285
3504;69;3;19;12/03/2023;192;19;3648
3505;711;8;19;11/05/2024;187;19;3553
3506;486;4;4;22/01/2024;318;4;1272
3507;670;4;6;12/02/2022;78;15;1170
3508;511;6;20;18/12/2023;416;16;6656
3509;939;9;9;07/11/2025;52;18;936
3510;507;9;9;05/02/2024;493;9;4437
3511;678;6;5;16/05/2024;465;7;3255
3512;505;5;6;07/12/2022;223;12;2676
3513;710;5;12;07/12/2022;244;15;3660
3514;679;7;15;14/11/2023;272;13;3536
3515;951;4;20;03/05/2025;303;3;909
3516;856;3;8;08/01/2022;154;19;2926
3517;890;4;14;20/11/2022;36;4;144
3518;787;2;3;03/01/2025;290;18;5220
3519;13;7;19;11/07/2024;157;10;1570
3520;254;5;11;26/04/2022;313;6;1878
3521;752;4;19;12/01/2025;400;14;5600
3522;13;5;7;01/08/2022;439;17;7463
3523;620;3;3;20/02/2025;200;11;2200
3524;457;2;14;01/07/2022;278;6;1668
3525;30;9;14;13/08/2025;10;13;130
3526;856;6;1;28/07/2023;297;2;594
3527;674;9;19;15/10/2024;301;11;3311
3528;415;9;9;23/12/2024;53;18;954
3529;296;2;3;10/09/2023;345;14;4830
3530;703;2;2;04/01/2025;71;15;1065
3531;600;5;11;29/06/2023;93;6;558
3532;632;6;18;09/04/2023;406;17;6902
3533;600;1;8;25/05/2025;387;2;774
3534;298;6;1;27/02/2022;265;16;4240
3535;205;2;11;23/08/2023;131;4;524
3536;590;2;10;07/08/2022;337;9;3033
3537;877;7;20;20/05/2022;135;19;2565
3538;862;1;4;23/01/2023;416;10;4160
3539;87;6;6;10/09/2023;490;15;7350
3540;816;4;4;21/10/2025;104;15;1560
3541;504;4;18;23/04/2023;157;2;314
3542;8;2;18;15/08/2022;499;14;6986
3543;7;6;17;20/11/2022;19;11;209
3544;312;2;11;04/05/2022;422;18;7596
3545;114;7;4;04/01/2022;396;8;3168
3546;558;3;5;05/03/2024;204;11;2244
3547;351;7;16;19/10/2023;439;11;4829
3548;222;9;16;15/08/2022;40;10;400
3549;325;2;11;09/05/2023;416;10;4160
3550;882;4;12;29/11/2025;485;12;5820
3551;29;9;18;21/07/2025;447;17;7599
3552;107;4;6;26/05/2025;129;12;1548
3553;550;2;15;31/10/2022;81;1;81
3554;427;7;18;04/03/2024;109;2;218
3555;585;6;14;08/03/2023;376;8;3008
3556;229;1;6;11/07/2023;52;8;416
3557;787;4;20;25/08/2023;383;2;766
3558;778;3;13;13/02/2025;354;18;6372
3559;573;3;7;10/05/2023;35;11;385
3560;331;4;18;04/02/2023;172;5;860
3561;523;1;13;24/02/2025;195;14;2730
3562;132;8;1;12/08/2024;307;15;4605
3563;375;8;20;09/05/2023;122;10;1220
3564;257;8;14;21/10/2025;323;1;323
3565;328;2;18;19/02/2022;437;14;6118
3566;618;1;8;11/08/2025;206;7;1442
3567;207;1;15;06/05/2022;117;6;702
3568;733;2;7;04/10/2024;290;10;2900
3569;943;1;12;13/08/2025;303;8;2424
3570;573;7;9;21/06/2023;202;17;3434
3571;747;7;6;16/11/2022;346;3;1038
3572;890;6;9;20/06/2023;460;1;460
3573;70;8;5;17/11/2023;206;3;618
3574;234;1;1;08/10/2024;185;13;2405
3575;194;2;2;27/09/2022;428;16;6848
3576;89;1;1;22/06/2023;487;19;9253
3577;529;1;13;20/08/2024;474;2;948
3578;59;8;4;26/07/2023;288;8;2304
3579;378;5;12;14/11/2024;328;17;5576
3580;164;9;12;04/03/2023;261;10;2610
3581;326;2;13;27/03/2024;167;1;167
3582;502;7;4;28/06/2022;229;1;229
3583;929;6;7;19/02/2024;189;13;2457
3584;653;4;3;23/04/2025;262;2;524
3585;888;6;3;22/03/2025;35;6;210
3586;904;1;14;30/06/2025;357;15;5355
3587;721;6;13;15/01/2025;261;19;4959
3588;568;4;1;29/02/2024;433;5;2165
3589;709;8;4;07/07/2024;220;14;3080
3590;105;5;5;01/10/2022;70;6;420
3591;202;5;6;06/03/2025;438;5;2190
3592;276;6;18;16/02/2025;83;8;664
3593;82;8;3;15/01/2023;295;12;3540
3594;704;7;1;23/05/2025;318;9;2862
3595;640;9;14;07/12/2025;480;16;7680
3596;454;7;11;12/03/2023;258;6;1548
3597;135;4;14;29/10/2025;33;19;627
3598;968;3;20;07/04/2025;117;16;1872
3599;657;3;5;17/10/2025;129;13;1677
3600;772;3;7;22/01/2022;362;8;2896
3601;743;6;12;14/06/2022;93;12;1116
3602;366;9;12;20/10/2024;241;9;2169
3603;998;9;9;25/03/2024;476;5;2380
3604;446;2;7;10/12/2022;248;1;248
3605;122;7;9;06/12/2024;498;15;7470
3606;915;9;7;04/03/2025;40;14;560
3607;128;7;9;19/04/2025;322;19;6118
3608;229;3;17;03/10/2025;229;7;1603
3609;456;4;16;16/03/2022;371;15;5565
3610;269;7;3;24/06/2023;32;2;64
3611;162;2;9;07/02/2023;118;16;1888
3612;444;8;14;18/04/2024;327;13;4251
3613;625;5;11;27/05/2025;352;19;6688
3614;823;6;9;26/10/2025;172;17;2924
3615;448;8;10;23/09/2024;243;12;2916
3616;429;2;11;12/07/2022;431;12;5172
3617;915;3;8;17/08/2023;468;13;6084
3618;375;9;3;07/05/2022;168;4;672
3619;486;8;4;14/08/2022;377;13;4901
3620;293;2;2;28/03/2025;25;2;50
3621;516;8;2;20/02/2024;368;17;6256
3622;627;5;2;29/03/2024;147;3;441
3623;757;5;4;27/11/2024;87;11;957
3624;27;7;2;22/10/2023;94;2;188
3625;872;5;3;23/10/2024;175;7;1225
3626;794;5;19;07/10/2022;78;10;780
3627;652;1;1;18/05/2024;319;2;638
3628;742;2;6;22/06/2024;383;3;1149
3629;575;7;12;03/08/2024;360;13;4680
3630;445;6;3;14/10/2024;455;17;7735
3631;844;7;19;13/05/2023;485;19;9215
3632;427;8;16;08/04/2025;373;10;3730
3633;858;6;18;24/01/2022;292;17;4964
3634;838;3;15;09/05/2023;428;5;2140
3635;953;5;14;03/10/2022;362;2;724
3636;497;4;6;02/12/2023;451;12;5412
3637;809;7;11;07/12/2023;436;11;4796
3638;440;1;17;29/01/2024;344;4;1376
3639;642;7;13;31/12/2022;272;1;272
3640;41;1;12;16/01/2024;47;11;517
3641;460;1;16;11/09/2022;106;11;1166
3642;442;5;8;21/10/2023;377;16;6032
3643;847;1;15;27/06/2024;12;20;240
3644;584;3;8;29/08/2023;151;1;151
3645;896;3;16;07/06/2025;216;7;1512
3646;445;2;13;03/08/2022;271;14;3794
3647;591;1;16;28/11/2024;226;15;3390
3648;494;2;18;15/08/2023;398;20;7960
3649;166;9;7;18/05/2024;370;15;5550
3650;275;5;6;18/04/2023;77;1;77
3651;757;3;17;23/11/2022;302;7;2114
3652;173;4;5;10/03/2023;365;18;6570
3653;549;6;4;13/06/2025;94;3;282
3654;53;4;7;02/09/2022;242;13;3146
3655;974;6;1;25/02/2023;310;5;1550
3656;928;4;6;30/05/2023;43;5;215
3657;116;8;15;05/10/2024;183;14;2562
3658;966;1;7;19/06/2022;427;17;7259
3659;224;1;4;22/06/2024;55;1;55
3660;20;4;10;16/06/2023;91;1;91
3661;13;5;19;15/07/2025;462;8;3696
3662;546;8;7;09/08/2025;277;3;831
3663;357;5;8;06/03/2024;41;12;492
3664;271;8;5;17/04/2023;246;1;246
3665;459;8;13;24/03/2023;492;3;1476
3666;768;2;12;20/05/2022;346;17;5882
3667;899;9;17;13/07/2025;448;10;4480
3668;179;4;4;23/09/2023;162;8;1296
3669;402;8;16;03/01/2022;167;4;668
3670;549;7;18;04/09/2024;82;15;1230
3671;916;1;12;28/02/2022;141;17;2397
3672;161;7;19;22/01/2025;121;17;2057
3673;392;8;12;16/04/2023;411;15;6165
3674;548;7;4;01/01/2022;497;9;4473
3675;495;5;11;25/01/2025;139;5;695
3676;961;6;3;22/09/2025;16;3;48
3677;886;7;4;16/11/2023;494;14;6916
3678;8;5;15;04/11/2025;300;10;3000
3679;797;4;13;06/02/2024;336;7;2352
3680;814;1;16;30/03/2023;147;13;1911
3681;271;4;15;19/05/2022;429;16;6864
3682;126;7;6;29/08/2024;479;8;3832
3683;495;1;1;20/10/2024;298;10;2980
3684;252;3;12;13/08/2023;261;7;1827
3685;795;8;14;13/01/2025;493;3;1479
3686;3;2;8;23/11/2022;492;6;2952
3687;784;1;4;25/08/2022;53;12;636
3688;365;7;14;18/01/2024;347;2;694
3689;321;8;4;29/07/2025;472;4;1888
3690;664;3;9;04/01/2023;344;6;2064
3691;470;8;4;14/03/2024;181;12;2172
3692;444;6;14;27/05/2023;467;19;8873
3693;929;9;12;25/11/2025;32;3;96
3694;486;8;19;05/10/2024;349;9;3141
3695;867;1;3;08/01/2023;168;18;3024
3696;496;4;9;31/05/2022;428;7;2996
3697;337;2;17;04/12/2023;195;10;1950
3698;699;5;10;25/07/2023;469;12;5628
3699;436;9;6;17/04/2024;111;13;1443
3700;458;2;7;01/03/2024;385;13;5005
3701;648;2;19;12/08/2022;314;13;4082
3702;933;3;3;07/12/2022;56;5;280
3703;240;1;10;27/03/2025;378;14;5292
3704;578;3;19;26/11/2022;412;19;7828
3705;688;9;5;18/12/2024;443;10;4430
3706;216;2;3;08/01/2022;133;14;1862
3707;438;3;20;16/12/2023;146;15;2190
3708;647;6;17;12/05/2023;363;15;5445
3709;878;4;14;30/03/2023;89;8;712
3710;567;4;13;12/04/2023;21;2;42
3711;107;7;16;01/01/2023;427;17;7259
3712;462;5;15;29/07/2025;392;17;6664
3713;129;7;6;08/01/2023;123;2;246
3714;543;8;8;12/03/2023;450;11;4950
3715;714;2;3;05/05/2024;474;3;1422
3716;192;5;12;12/12/2023;463;16;7408
3717;589;8;14;29/07/2025;209;2;418
3718;652;5;4;12/12/2025;35;15;525
3719;632;2;18;21/02/2022;354;9;3186
3720;522;7;18;14/09/2024;321;16;5136
3721;439;1;1;29/04/2024;440;4;1760
3722;863;5;3;04/12/2022;63;13;819
3723;555;7;18;07/11/2023;375;4;1500
3724;23;7;20;03/01/2024;446;16;7136
